event_id,lot_id,license_plate,event_type,event_timestamp,amount_charged,payment_method,camera_id
EVT_14399,LOT_SEA_02,EE782JT,ENTRY,2024-01-23 13:28:14,,app,CAM_LOT_SEA_02_03
EVT_01292,LOT_SF_01,LY258AY,EXIT,2024-03-16 19:51:24,103.26,app,CAM_LOT_SF_01_03
EVT_13697,LOT_SEA_02,UN823AA,ENTRY,2024-01-27 13:12:58,,,CAM_LOT_SEA_02_01
EVT_21712,LOT_SF_03,ZN742TP,EXIT,2024-01-21 16:20:00,32.91,Web,CAM_LOT_SF_03_04
EVT_23306,LOT_SF_02,WP383ZK,EXIT,2024-02-01 14:37:32,52.78,,CAM_LOT_SF_02_03
EVT_09850,LOT_LA_02,GV537NX,EXIT,2024-02-24 16:37:09,45.76,App,CAM_LOT_LA_02_02
EVT_11004,LOT_SF_02,KX358CD,EXIT,2024-02-14 20:00:18,8.77,Web,CAM_LOT_SF_02_03
EVT_02407,LOT_SF_02,ZR954LG,ENTRY,2024-02-01 11:45:42,,app,CAM_LOT_SF_02_03
EVT_06144,LOT_SF_01,EK058BA,EXIT,2024-03-24 02:14:57,97.21,web,CAM_LOT_SF_01_04
EVT_17664,LOT_SEA_02,LE427UZ,EXIT,2024-03-23 20:33:02,22.25,Web,CAM_LOT_SEA_02_03
EVT_10417,LOT_SF_03,PU011ZE,ENTRY,2024-02-27 07:10:59,,,CAM_LOT_SF_03_02
EVT_00174,LOT_SEA_01,MN394ER,EXIT,2024-03-10 15:09:07,4.54,Web,CAM_LOT_SEA_01_04
EVT_23915,LOT_SF_01,RP719WA,ENTRY,2024-03-17 19:12:00,,text,CAM_LOT_SF_01_02
EVT_01382,LOT_SEA_02,ML886RL,EXIT,2024-02-18 15:11:02,19.99,APP,CAM_LOT_SEA_02_03
EVT_22605,LOT_LA_02,WV611FL,ENTRY,2024-02-28 12:24:10,,App,CAM_LOT_LA_02_03
EVT_22528,LOT_SEA_02,CP873VS,EXIT,2024-02-07 10:19:04,11.37,text,CAM_LOT_SEA_02_02
EVT_05855,LOT_SF_01,ZX016ZL,ENTRY,2024-01-12 12:22:37,,App,CAM_LOT_SF_01_02
EVT_05363,LOT_SF_01,PK160LF,ENTRY,2024-03-02 14:53:51,,text,CAM_LOT_SF_01_04
EVT_03573,LOT_SF_02,WX977AA,ENTRY,2024-03-19 08:33:00,,text,CAM_LOT_SF_02_04
EVT_14584,LOT_SEA_02,TJ247KL,EXIT,2024-03-01 13:43:45,2.86,App,CAM_LOT_SEA_02_04
EVT_06524,LOT_SEA_02,GL925ZL,EXIT,2024-01-29 15:10:31,21.29,,CAM_LOT_SEA_02_04
EVT_02801,LOT_LA_01,LS872WT,ENTRY,2024-02-25 13:06:19,,app,CAM_LOT_LA_01_03
EVT_18711,LOT_SF_02,BD856WX,ENTRY,2024-03-13 12:24:26,,app,CAM_LOT_SF_02_03
EVT_23110,LOT_LA_02,JX715TV,EXIT,2024-01-07 14:30:12,44.06,App,CAM_LOT_LA_02_03
EVT_21647,LOT_SEA_01,CP873VS,ENTRY,2024-03-27 09:02:54,,app,CAM_LOT_SEA_01_02
EVT_06654,LOT_LA_02,CZ717KY,EXIT,2024-02-10 16:41:50,39.05,Web,CAM_LOT_LA_02_03
EVT_05611,LOT_LA_02,EK826EX,ENTRY,2024-02-24 14:08:29,,text,CAM_LOT_LA_02_03
EVT_03985,LOT_SF_02,XN368ZD,ENTRY,2024-03-31 11:09:25,,web,CAM_LOT_SF_02_03
EVT_11767,LOT_LA_03,HS280LC,ENTRY,2024-02-18 14:47:28,,app,CAM_LOT_LA_03_04
EVT_20800,LOT_SEA_02,YU760GT,EXIT,2024-02-06 23:56:35,25.02,web,CAM_LOT_SEA_02_03
EVT_19510,LOT_SF_01,KV481EP,EXIT,2024-02-12 18:34:38,46.69,text,CAM_LOT_SF_01_01
EVT_11785,LOT_SF_03,WZ375FN,ENTRY,2024-03-10 15:00:26,,App,CAM_LOT_SF_03_02
EVT_06270,LOT_SF_03,SG753AA,EXIT,2024-03-02 16:06:39,43.02,App,CAM_LOT_SF_03_01
EVT_24584,LOT_LA_02,XB229SV,EXIT,2024-01-03 02:46:47,7.12,app,CAM_LOT_LA_02_03
EVT_04348,LOT_SEA_02,LS532NA,EXIT,2024-02-10 19:18:49,33.67,app,CAM_LOT_SEA_02_04
EVT_11037,LOT_SF_01,VY921RF,ENTRY,2024-03-16 14:48:44,,text,CAM_LOT_SF_01_03
EVT_24401,LOT_SF_03,DT109LY,EXIT,2024-03-29 02:04:16,4.18,web,CAM_LOT_SF_03_04
EVT_21476,LOT_SF_01,HJ738EV,EXIT,2024-03-23 20:15:51,85.07,Web,CAM_LOT_SF_01_02
EVT_13309,LOT_SEA_01,CN451AK,ENTRY,2024-01-16 12:40:03,,APP,CAM_LOT_SEA_01_02
EVT_08060,LOT_SEA_02,FZ895HY,EXIT,2024-01-22 21:09:29,34.61,App,CAM_LOT_SEA_02_02
EVT_13695,LOT_SF_03,ZR848ZS,ENTRY,2024-01-26 09:53:53,,app,CAM_LOT_SF_03_01
EVT_10845,LOT_LA_02,WL148KY,ENTRY,2024-03-23 12:18:26,,App,CAM_LOT_LA_02_04
EVT_05738,LOT_SF_03,CM851RK,EXIT,2024-03-17 21:40:31,30.05,web,CAM_LOT_SF_03_03
EVT_24265,LOT_SF_03,FZ799AR,ENTRY,2024-02-17 08:33:10,,APP,CAM_LOT_SF_03_03
EVT_18953,LOT_SEA_02,YP850MK,ENTRY,2024-02-12 16:21:12,,app,CAM_LOT_SEA_02_02
EVT_00991,LOT_SF_02,NC849MV,ENTRY,2024-01-18 09:09:56,,Web,CAM_LOT_SF_02_03
EVT_22271,LOT_SF_02,MK781GR,ENTRY,2024-03-23 16:11:53,,web,CAM_LOT_SF_02_04
EVT_00793,LOT_LA_02,PY629VK,ENTRY,2024-01-21 13:37:30,,app,CAM_LOT_LA_02_04
EVT_02981,LOT_SEA_02,RR971SR,ENTRY,2024-01-14 16:32:11,,APP,CAM_LOT_SEA_02_03
EVT_18469,LOT_SF_02,JC552DN,ENTRY,2024-03-30 10:00:16,,web,CAM_LOT_SF_02_02
EVT_06015,LOT_SF_01,YN291KU,ENTRY,2024-01-28 13:45:22,,APP,CAM_LOT_SF_01_02
EVT_22174,LOT_SF_02,BJ223EZ,EXIT,2024-03-29 11:34:12,26.76,APP,CAM_LOT_SF_02_02
EVT_17518,LOT_SEA_01,XS676ZR,EXIT,2024-02-21 18:30:15,29.31,web,CAM_LOT_SEA_01_04
EVT_19026,LOT_SEA_02,FZ799AR,EXIT,2024-03-14 21:25:16,27.13,web,CAM_LOT_SEA_02_04
EVT_15937,LOT_LA_02,UU725UU,ENTRY,2024-01-20 10:33:50,,app,CAM_LOT_LA_02_03
EVT_22279,LOT_LA_02,UW755UL,ENTRY,2024-02-25 11:36:18,,App,CAM_LOT_LA_02_02
EVT_17655,LOT_LA_01,EE782JT,ENTRY,2024-02-10 10:10:33,,text,CAM_LOT_LA_01_01
EVT_12282,LOT_SF_03,HB371TY,EXIT,2024-03-11 00:26:34,97.58,App,CAM_LOT_SF_03_01
EVT_07109,LOT_LA_03,HG898UZ,ENTRY,2024-01-12 08:21:03,,,CAM_LOT_LA_03_03
EVT_19991,LOT_SEA_01,EH413UW,ENTRY,2024-03-01 07:57:48,,app,CAM_LOT_SEA_01_01
EVT_17765,LOT_SEA_02,UZ388YM,ENTRY,2024-01-29 10:15:17,,App,CAM_LOT_SEA_02_04
EVT_02105,LOT_SEA_01,TE613RM,ENTRY,2024-02-25 10:44:10,,app,CAM_LOT_SEA_01_04
EVT_09390,LOT_LA_02,JW446NM,EXIT,2024-03-16 19:14:55,64.67,,CAM_LOT_LA_02_01
EVT_08476,LOT_SF_01,EK058BA,EXIT,2024-03-16 10:02:23,11.9,web,CAM_LOT_SF_01_04
EVT_09833,LOT_SEA_01,UX015RH,ENTRY,2024-01-28 10:22:54,,app,CAM_LOT_SEA_01_03
EVT_13094,LOT_SEA_02,JU580RU,EXIT,2024-02-05 18:28:45,48.17,app,CAM_LOT_SEA_02_04
EVT_21349,LOT_SF_02,ZM186GP,ENTRY,2024-02-15 07:41:21,,app,CAM_LOT_SF_02_02
EVT_14865,LOT_LA_02,AK765TY,ENTRY,2024-02-05 09:46:05,,App,CAM_LOT_LA_02_04
EVT_07886,LOT_LA_03,JA572BE,EXIT,2024-01-13 17:36:19,30.16,web,CAM_LOT_LA_03_01
EVT_22343,LOT_SEA_02,XA183NP,ENTRY,2024-03-09 14:17:18,,web,CAM_LOT_SEA_02_04
EVT_02868,LOT_SF_02,HU633TY,EXIT,2024-02-17 15:30:19,,App,CAM_LOT_SF_02_02
EVT_02054,LOT_LA_01,FA994WV,EXIT,2024-02-18 23:39:14,141.34,app,CAM_LOT_LA_01_03
EVT_01307,LOT_SEA_02,FX712UP,ENTRY,2024-03-03 12:39:50,,app,CAM_LOT_SEA_02_03
EVT_07342,LOT_SEA_01,TT178YU,EXIT,2024-01-15 22:35:57,3.22,app,CAM_LOT_SEA_01_01
EVT_09730,LOT_SEA_02,YA269YL,EXIT,2024-03-18 00:12:14,49.62,APP,CAM_LOT_SEA_02_01
EVT_05766,LOT_LA_02,EU098UL,EXIT,2024-02-11 23:01:48,33.78,text,CAM_LOT_LA_02_04
EVT_13448,LOT_SF_02,CB270SW,EXIT,2024-03-12 22:46:44,51.15,app,CAM_LOT_SF_02_04
EVT_13168,LOT_LA_01,LJ516TA,EXIT,2024-01-02 10:55:02,20.16,,CAM_LOT_LA_01_02
EVT_22984,LOT_SEA_02,TP376MV,EXIT,2024-01-16 18:15:16,3.88,app,CAM_LOT_SEA_02_02
EVT_05648,LOT_SEA_02,JA572BE,EXIT,2024-03-02 19:29:11,16.16,web,CAM_LOT_SEA_02_03
EVT_15634,LOT_SEA_02,SD416XH,EXIT,2024-03-27 17:38:07,16.99,web,CAM_LOT_SEA_02_03
EVT_18732,LOT_LA_02,MV321HY,EXIT,2024-03-09 20:34:58,84.8,app,CAM_LOT_LA_02_03
EVT_04903,LOT_SF_03,WB139YU,ENTRY,2024-02-17 13:03:45,,APP,CAM_LOT_SF_03_02
EVT_02363,LOT_LA_02,GV755EY,ENTRY,2024-03-21 12:54:19,,web,CAM_LOT_LA_02_04
EVT_14132,LOT_SEA_01,YP291FS,EXIT,2024-02-04 11:12:21,4.38,App,CAM_LOT_SEA_01_02
EVT_12268,LOT_LA_01,JA244LM,EXIT,2024-03-15 12:34:53,33.03,App,CAM_LOT_LA_01_04
EVT_19050,LOT_SF_01,NN938AZ,EXIT,2024-03-09 18:53:29,39.69,app,CAM_LOT_SF_01_04
EVT_04922,LOT_SF_02,GU055EM,EXIT,2024-01-28 15:06:13,28.89,,CAM_LOT_SF_02_04
EVT_06850,LOT_SF_01,RD983XU,EXIT,2024-02-12 03:38:03,122.6,Web,CAM_LOT_SF_01_03
EVT_19764,LOT_SF_01,HF595GF,EXIT,2024-01-22 21:43:22,33.93,app,CAM_LOT_SF_01_01
EVT_05618,LOT_SEA_01,KR896DZ,EXIT,2024-01-28 16:45:12,7.94,Web,CAM_LOT_SEA_01_01
EVT_24089,LOT_LA_01,ZE324TR,ENTRY,2024-01-27 17:44:15,,Web,CAM_LOT_LA_01_01
EVT_19321,LOT_SF_02,DT233WT,ENTRY,2024-01-04 15:30:17,,app,CAM_LOT_SF_02_01
EVT_22649,LOT_SF_02,HJ843KK,ENTRY,2024-01-19 18:58:24,,App,CAM_LOT_SF_02_04
EVT_14621,LOT_SEA_02,ZT708HD,ENTRY,2024-03-09 11:40:20,,app,CAM_LOT_SEA_02_01
EVT_08090,LOT_LA_02,RA632XK,EXIT,2024-03-31 18:39:14,55.25,APP,CAM_LOT_LA_02_01
EVT_19944,LOT_LA_02,YW121NM,EXIT,2024-01-13 14:38:33,,App,CAM_LOT_LA_02_03
EVT_17432,LOT_LA_02,UZ167CD,EXIT,2024-01-13 11:06:31,10.42,app,CAM_LOT_LA_02_02
EVT_22759,LOT_SF_03,SL273MJ,ENTRY,2024-02-17 12:54:14,,app,CAM_LOT_SF_03_01
EVT_00059,LOT_LA_01,AF402PT,ENTRY,2024-03-09 13:09:35,,app,CAM_LOT_LA_01_03
EVT_01130,LOT_LA_02,VS972WN,EXIT,2024-01-25 13:13:28,6.49,text,CAM_LOT_LA_02_02
EVT_20769,LOT_LA_02,HL857GA,ENTRY,2024-02-11 13:24:46,,app,CAM_LOT_LA_02_02
EVT_14538,LOT_SF_02,KR896DZ,EXIT,2024-03-23 18:38:27,7.46,text,CAM_LOT_SF_02_01
EVT_07120,LOT_SF_02,BJ223EZ,EXIT,2024-03-10 16:30:34,29.68,app,CAM_LOT_SF_02_04
EVT_14772,LOT_SEA_02,UA214JE,EXIT,2024-02-10 19:31:33,,app,CAM_LOT_SEA_02_02
EVT_00816,LOT_SF_02,WZ346LK,EXIT,2024-03-10 12:52:52,8.75,text,CAM_LOT_SF_02_03
EVT_16388,LOT_SF_02,TJ638NM,EXIT,2024-02-09 17:12:18,,text,CAM_LOT_SF_02_01
EVT_21920,LOT_SF_02,JB164BA,EXIT,2024-01-17 14:32:27,13.86,text,CAM_LOT_SF_02_02
EVT_23583,LOT_LA_02,XV389TH,ENTRY,2024-02-17 10:12:45,,App,CAM_LOT_LA_02_04
EVT_21452,LOT_LA_02,WY606LZ,EXIT,2024-01-13 21:02:37,87.63,,CAM_LOT_LA_02_01
EVT_08074,LOT_SEA_02,DG341FH,EXIT,2024-03-10 11:58:17,36.56,Web,CAM_LOT_SEA_02_04
EVT_03252,LOT_LA_03,VF984FY,EXIT,2024-01-23 02:23:03,91.09,APP,CAM_LOT_LA_03_03
EVT_02257,LOT_LA_02,WU069VY,ENTRY,2024-03-09 09:57:53,,App,CAM_LOT_LA_02_04
EVT_14941,LOT_SF_02,PW816VG,ENTRY,2024-01-07 15:03:58,,text,CAM_LOT_SF_02_02
EVT_01676,LOT_SEA_01,RW911UG,EXIT,2024-03-12 08:51:26,4.04,app,CAM_LOT_SEA_01_03
EVT_07477,LOT_SEA_02,HU498GB,ENTRY,2024-02-17 13:03:34,,,CAM_LOT_SEA_02_02
EVT_18992,LOT_SF_03,JG517MC,EXIT,2024-02-03 17:09:27,13.74,APP,CAM_LOT_SF_03_02
EVT_09359,LOT_LA_02,MK216TV,ENTRY,2024-03-18 11:36:06,,app,CAM_LOT_LA_02_03
EVT_12826,LOT_SEA_01,JW446NM,EXIT,2024-01-06 15:58:06,29.41,app,CAM_LOT_SEA_01_01
EVT_13642,LOT_SEA_01,LK868SJ,EXIT,2024-02-10 12:04:52,6.62,web,CAM_LOT_SEA_01_01
EVT_03782,LOT_LA_02,RX225PX,EXIT,2024-03-24 22:30:28,93.46,,CAM_LOT_LA_02_04
EVT_04078,LOT_LA_01,LC612ES,EXIT,2024-01-27 14:54:04,60.38,app,CAM_LOT_LA_01_02
EVT_16354,LOT_LA_02,SW808VH,EXIT,2024-01-29 12:51:21,6.14,App,CAM_LOT_LA_02_02
EVT_00350,LOT_SF_03,VH761UX,EXIT,2024-02-18 12:20:42,6.67,app,CAM_LOT_SF_03_01
EVT_05162,LOT_LA_01,XV389TH,EXIT,2024-03-04 18:58:20,55.82,app,CAM_LOT_LA_01_03
EVT_04283,LOT_SF_02,UP632ES,ENTRY,2024-03-31 11:41:33,,app,CAM_LOT_SF_02_04
EVT_17733,LOT_LA_02,VK406JA,ENTRY,2024-01-06 16:25:00,,,CAM_LOT_LA_02_01
EVT_13089,LOT_SF_03,RA051PZ,ENTRY,2024-01-08 13:44:16,,app,CAM_LOT_SF_03_01
EVT_00643,LOT_LA_03,ST774SA,ENTRY,2024-01-14 16:46:31,,Web,CAM_LOT_LA_03_04
EVT_03131,LOT_SF_01,YG391TR,ENTRY,2024-02-10 12:38:50,,web,CAM_LOT_SF_01_04
EVT_04090,LOT_SF_01,JH519BN,EXIT,2024-03-25 20:50:24,84.65,web,CAM_LOT_SF_01_02
EVT_22667,LOT_LA_02,WV611FL,ENTRY,2024-01-06 10:39:55,,app,CAM_LOT_LA_02_04
EVT_00684,LOT_SF_03,BX460UJ,EXIT,2024-03-26 15:37:42,14.78,App,CAM_LOT_SF_03_02
EVT_09738,LOT_SF_01,JR012BK,EXIT,2024-02-24 19:30:34,67.47,App,CAM_LOT_SF_01_01
EVT_24377,LOT_SEA_02,CC266KG,EXIT,2024-02-14 05:21:57,7.9,text,CAM_LOT_SEA_02_02
EVT_16052,LOT_SEA_01,XW324UA,EXIT,2024-02-01 10:28:00,17.51,text,CAM_LOT_SEA_01_04
EVT_08825,LOT_SF_03,VZ825AS,ENTRY,2024-03-31 11:26:21,,Web,CAM_LOT_SF_03_02
EVT_03058,LOT_SF_03,JN519GV,EXIT,2024-01-27 23:29:31,114.75,App,CAM_LOT_SF_03_03
EVT_14214,LOT_SEA_02,YN631VZ,EXIT,2024-03-15 17:19:32,38.28,App,CAM_LOT_SEA_02_04
EVT_15363,LOT_LA_02,SV565KK,ENTRY,2024-03-02 16:06:06,,Web,CAM_LOT_LA_02_04
EVT_14727,LOT_LA_03,WE127RV,ENTRY,2024-03-17 10:44:10,,,CAM_LOT_LA_03_03
EVT_22803,LOT_SF_01,EP495RU,ENTRY,2024-03-16 10:56:03,,app,CAM_LOT_SF_01_02
EVT_08684,LOT_LA_03,ZN524BS,EXIT,2024-01-28 11:39:26,11.78,web,CAM_LOT_LA_03_01
EVT_04916,LOT_LA_03,ZR444HD,EXIT,2024-01-02 00:56:36,103.86,web,CAM_LOT_LA_03_04
EVT_03728,LOT_SF_01,SX345KX,EXIT,2024-01-21 01:28:08,141.75,app,CAM_LOT_SF_01_01
EVT_17257,LOT_LA_02,PX462UR,ENTRY,2024-03-01 08:32:25,,web,CAM_LOT_LA_02_02
EVT_18452,LOT_SF_02,BU926US,EXIT,2024-03-10 02:22:50,69.09,APP,CAM_LOT_SF_02_04
EVT_23767,LOT_LA_02,EK826EX,ENTRY,2024-03-13 08:16:11,,app,CAM_LOT_LA_02_01
EVT_07353,LOT_SF_01,LH714RH,ENTRY,2024-03-25 08:01:14,,text,CAM_LOT_SF_01_01
EVT_14568,LOT_LA_03,YU760GT,EXIT,2024-03-23 19:05:10,41.64,App,CAM_LOT_LA_03_03
EVT_15456,LOT_SEA_02,TC149EC,EXIT,2024-01-13 16:35:06,16.05,text,CAM_LOT_SEA_02_04
EVT_07509,LOT_SF_02,UC934PN,ENTRY,2024-01-27 12:19:46,,Web,CAM_LOT_SF_02_02
EVT_05604,LOT_LA_03,WW934SP,EXIT,2024-01-14 01:53:21,111.66,web,CAM_LOT_LA_03_01
EVT_16648,LOT_SEA_01,DA409CL,EXIT,2024-01-21 13:16:02,24.64,app,CAM_LOT_SEA_01_03
EVT_18683,LOT_SF_03,NA647KP,ENTRY,2024-03-18 14:03:59,,text,CAM_LOT_SF_03_01
EVT_11657,LOT_SF_03,SM957VJ,ENTRY,2024-02-22 09:43:12,,Web,CAM_LOT_SF_03_01
EVT_18082,LOT_SF_02,XY218VA,EXIT,2024-02-04 13:19:45,5.53,text,CAM_LOT_SF_02_01
EVT_20239,LOT_SF_02,FU080CY,ENTRY,2024-02-18 14:27:57,,APP,CAM_LOT_SF_02_02
EVT_12123,LOT_SF_03,ST774SA,ENTRY,2024-03-27 14:17:40,,text,CAM_LOT_SF_03_03
EVT_10454,LOT_SEA_01,KH426NC,EXIT,2024-02-10 19:00:47,29.13,app,CAM_LOT_SEA_01_02
EVT_20581,LOT_SEA_01,MR473GU,ENTRY,2024-03-24 11:59:20,,text,CAM_LOT_SEA_01_04
EVT_07840,LOT_LA_02,PE462US,EXIT,2024-03-02 14:13:30,8.14,App,CAM_LOT_LA_02_03
EVT_06322,LOT_SEA_01,EH413UW,EXIT,2024-01-20 18:06:14,6.53,app,CAM_LOT_SEA_01_02
EVT_12297,LOT_SEA_02,DY845DK,ENTRY,2024-03-21 12:03:39,,text,CAM_LOT_SEA_02_01
EVT_05585,LOT_SF_01,HN349MS,ENTRY,2024-01-13 13:38:10,,web,CAM_LOT_SF_01_01
EVT_10003,LOT_LA_03,CW597VP,ENTRY,2024-02-24 17:11:29,,App,CAM_LOT_LA_03_02
EVT_22131,LOT_SEA_02,HG974BC,ENTRY,2024-02-07 09:56:06,,APP,CAM_LOT_SEA_02_04
EVT_11833,LOT_LA_01,XP502JV,ENTRY,2024-02-04 11:56:46,,App,CAM_LOT_LA_01_02
EVT_10710,LOT_LA_02,UT398EF,EXIT,2024-03-31 16:18:44,42.92,APP,CAM_LOT_LA_02_04
EVT_24109,LOT_SF_03,WG347FY,ENTRY,2024-03-09 10:11:21,,App,CAM_LOT_SF_03_02
EVT_00806,LOT_SEA_02,LE267XL,EXIT,2024-03-19 14:49:19,19.45,App,CAM_LOT_SEA_02_01
EVT_03321,LOT_SF_02,YU758KF,ENTRY,2024-03-15 08:50:09,,Web,CAM_LOT_SF_02_04
EVT_04880,LOT_LA_03,ES193RZ,EXIT,2024-03-02 18:35:57,123.52,App,CAM_LOT_LA_03_04
EVT_20657,LOT_SF_03,AA825KS,ENTRY,2024-02-13 07:30:52,,web,CAM_LOT_SF_03_04
EVT_05954,LOT_SF_02,UA214JE,EXIT,2024-02-19 19:28:17,17.77,App,CAM_LOT_SF_02_04
EVT_06338,LOT_SF_02,ZN524BS,EXIT,2024-02-08 14:06:34,5.37,Web,CAM_LOT_SF_02_04
EVT_11464,LOT_LA_01,XE748ZJ,EXIT,2024-03-04 17:19:18,47.14,App,CAM_LOT_LA_01_04
EVT_01136,LOT_LA_02,GK324KL,EXIT,2024-03-13 19:26:49,69.63,app,CAM_LOT_LA_02_04
EVT_01597,LOT_LA_02,YV945CB,ENTRY,2024-03-01 08:05:38,,app,CAM_LOT_LA_02_04
EVT_00108,LOT_SEA_02,VF644EF,EXIT,2024-01-28 14:28:23,20.07,app,CAM_LOT_SEA_02_02
EVT_04954,LOT_SEA_01,NB965NW,EXIT,2024-03-10 14:53:56,22.1,app,CAM_LOT_SEA_01_04
EVT_13396,LOT_SEA_01,XE748ZJ,EXIT,2024-03-17 14:48:54,32.49,text,CAM_LOT_SEA_01_03
EVT_11957,LOT_SEA_01,KV588US,ENTRY,2024-01-05 13:12:35,,web,CAM_LOT_SEA_01_04
EVT_12698,LOT_SEA_02,EE783SN,EXIT,2024-01-21 13:33:18,5.72,,CAM_LOT_SEA_02_02
EVT_23831,LOT_SEA_02,ZV299ML,ENTRY,2024-03-10 14:49:38,,text,CAM_LOT_SEA_02_04
EVT_09514,LOT_SF_01,WS350EB,EXIT,2024-02-20 17:07:49,11.65,text,CAM_LOT_SF_01_02
EVT_16989,LOT_SF_03,US049KS,ENTRY,2024-01-12 16:02:51,,web,CAM_LOT_SF_03_04
EVT_13634,LOT_SEA_02,YD678YY,EXIT,2024-03-30 19:47:03,26.34,App,CAM_LOT_SEA_02_01
EVT_17186,LOT_SF_01,ZB644RK,EXIT,2024-01-21 13:39:11,13.18,text,CAM_LOT_SF_01_03
EVT_23480,LOT_SF_02,XU245LY,EXIT,2024-03-23 15:06:09,29.0,App,CAM_LOT_SF_02_01
EVT_13438,LOT_LA_02,ZH423EC,EXIT,2024-03-13 19:19:17,,web,CAM_LOT_LA_02_01
EVT_20694,LOT_SEA_02,DG875ZV,EXIT,2024-02-26 19:30:14,3.74,APP,CAM_LOT_SEA_02_01
EVT_02913,LOT_SF_01,HB371TY,ENTRY,2024-01-13 12:36:46,,web,CAM_LOT_SF_01_04
EVT_08586,LOT_SEA_02,US002CS,EXIT,2024-03-04 10:18:07,5.46,web,CAM_LOT_SEA_02_02
EVT_05819,LOT_SF_02,TZ519DB,ENTRY,2024-01-27 13:59:41,,app,CAM_LOT_SF_02_04
EVT_01691,LOT_SEA_02,ND648KA,ENTRY,2024-03-03 09:39:59,,text,CAM_LOT_SEA_02_04
EVT_19910,LOT_SF_03,FA994WV,EXIT,2024-01-07 17:21:30,22.08,APP,CAM_LOT_SF_03_01
EVT_17944,LOT_SF_02,FL007JG,EXIT,2024-01-19 22:54:22,,text,CAM_LOT_SF_02_01
EVT_18412,LOT_SF_02,UJ631FE,EXIT,2024-01-24 19:07:16,7.59,app,CAM_LOT_SF_02_03
EVT_08399,LOT_LA_03,JL499AJ,ENTRY,2024-01-31 12:55:56,,,CAM_LOT_LA_03_01
EVT_06356,LOT_SF_02,NA647KP,EXIT,2024-01-14 08:53:49,8.32,APP,CAM_LOT_SF_02_04
EVT_21007,LOT_LA_02,UW975ZR,ENTRY,2024-01-17 05:43:27,,APP,CAM_LOT_LA_02_03
EVT_00445,LOT_LA_02,CY790UB,ENTRY,2024-01-26 16:05:57,,app,CAM_LOT_LA_02_04
EVT_10951,LOT_LA_02,AF355YS,ENTRY,2024-01-14 11:34:49,,Web,CAM_LOT_LA_02_03
EVT_09468,LOT_SF_02,RA051PZ,EXIT,2024-02-03 16:45:07,8.64,App,CAM_LOT_SF_02_02
EVT_13131,LOT_SF_03,YR534JG,ENTRY,2024-03-02 19:23:40,,App,CAM_LOT_SF_03_04
EVT_09650,LOT_SF_02,YM543TJ,EXIT,2024-01-06 11:03:45,14.07,text,CAM_LOT_SF_02_03
EVT_14480,LOT_SF_02,HR524GD,EXIT,2024-02-16 10:52:13,12.81,App,CAM_LOT_SF_02_01
EVT_10643,LOT_SF_02,DC780AN,ENTRY,2024-03-26 18:03:11,,web,CAM_LOT_SF_02_02
EVT_09489,LOT_LA_01,WT364XB,ENTRY,2024-02-25 08:29:29,,text,CAM_LOT_LA_01_02
EVT_01928,LOT_SEA_01,GH952DD,EXIT,2024-01-20 14:46:47,4.73,App,CAM_LOT_SEA_01_04
EVT_16778,LOT_LA_01,PJ842FV,EXIT,2024-03-09 18:58:40,68.0,Web,CAM_LOT_LA_01_04
EVT_03676,LOT_SF_03,ZZ998FR,EXIT,2024-02-23 14:40:57,20.61,text,CAM_LOT_SF_03_04
EVT_13294,LOT_LA_01,RW911UG,EXIT,2024-01-15 23:43:52,97.7,Web,CAM_LOT_LA_01_02
EVT_09288,LOT_SF_01,RN483YL,EXIT,2024-02-15 17:48:17,18.74,App,CAM_LOT_SF_01_01
EVT_02125,LOT_LA_02,VB219NF,ENTRY,2024-02-03 20:06:37,,App,CAM_LOT_LA_02_02
EVT_13109,LOT_SEA_02,TC442WJ,ENTRY,2024-01-07 09:28:27,,Web,CAM_LOT_SEA_02_02
EVT_08904,LOT_SF_02,MB097ZM,EXIT,2024-03-06 01:28:26,67.28,app,CAM_LOT_SF_02_04
EVT_02019,LOT_SF_03,JB164BA,ENTRY,2024-03-22 14:57:09,,App,CAM_LOT_SF_03_01
EVT_21864,LOT_LA_02,ES567XA,EXIT,2024-03-10 20:17:16,53.79,app,CAM_LOT_LA_02_03
EVT_23866,LOT_SF_01,JM171HG,EXIT,2024-03-15 12:14:36,31.54,APP,CAM_LOT_SF_01_03
EVT_23664,LOT_SF_03,EL135LF,EXIT,2024-03-18 03:15:07,51.49,APP,CAM_LOT_SF_03_04
EVT_02353,LOT_SEA_01,YS480DP,ENTRY,2024-03-24 13:26:03,,Web,CAM_LOT_SEA_01_03
EVT_17943,LOT_SF_02,FL007JG,ENTRY,2024-01-19 14:27:22,,text,CAM_LOT_SF_02_02
EVT_05892,LOT_LA_02,TB420KG,EXIT,2024-01-08 14:34:07,17.83,app,CAM_LOT_LA_02_04
EVT_14273,LOT_LA_01,ZZ518VM,ENTRY,2024-01-28 12:43:32,,App,CAM_LOT_LA_01_02
EVT_20501,LOT_LA_02,WH734PS,ENTRY,2024-01-02 07:01:51,,Web,CAM_LOT_LA_02_02
EVT_09050,LOT_LA_02,RP253KW,EXIT,2024-02-11 17:30:56,51.09,App,CAM_LOT_LA_02_01
